"l1","l2","train.mse","validate.mse","code"
12,0,848.63994173079,980.024728435298,"FTF"
14,0,857.671016800241,977.138359073575,"FTF"
16,0,866.357447286941,975.831574989504,"FTF"
18,0,874.209929658218,974.220309347957,"FTF"
20,0,882.257423562808,973.17345027424,"FTF"
0,0.1,823.952555473135,995.517463300584,"FTF"
2,0.1,829.828818458671,986.933847880492,"FTF"
4,0.1,836.384410883189,980.796033724431,"FTF"
6,0.1,843.688956793089,976.818651214389,"FTF"
8,0.1,851.322650689981,973.470290933565,"FTF"
10,0.1,859.177037396784,970.58586387418,"FTF"
12,0.1,866.495387746575,969.262182095136,"FTF"
14,0.1,873.451932175409,968.769275272638,"FTF"
16,0.1,880.248785229501,968.640466692627,"FTF"
18,0.1,886.20519949722,968.218364803207,"FTF"
20,0.1,891.91979881214,967.917644683049,"FTF"
0,0.2,837.26292938257,980.758269566251,"FTF"
2,0.2,843.020998684261,976.314489516014,"FTF"
4,0.2,849.295383515843,973.057944938828,"FTF"
6,0.2,855.919177763616,970.616373694302,"FTF"
8,0.2,862.869816755047,968.717628678963,"FTF"
10,0.2,869.787516015023,967.114518580272,"FTF"
12,0.2,876.158924137487,966.675245041034,"FTF"
14,0.2,882.345769298999,966.707254379039,"FTF"
16,0.2,887.806530275059,966.630481705828,"FTF"
18,0.2,893.148143666511,966.62233961488,"FTF"
20,0.2,898.352500963586,966.446097936904,"FTF"
0,0.3,847.933014582163,973.949816427283,"FTF"
2,0.3,853.442296970956,971.397520287308,"FTF"
4,0.3,859.353920623613,969.511458563623,"FTF"
6,0.3,865.436628346991,967.92146195463,"FTF"
8,0.3,871.778903978402,966.925292059395,"FTF"
10,0.3,877.915668898176,966.034615684139,"FTF"
12,0.3,883.753603169225,965.80959376433,"FTF"
14,0.3,889.015092185219,965.851469240959,"FTF"
16,0.3,893.860018413588,966.113257971031,"FTF"
18,0.3,898.755477743598,966.478651954514,"FTF"
20,0.3,903.566676118169,966.737011663653,"FTF"
0,0.4,856.803841327614,970.415851743769,"FTF"
2,0.4,862.051212414082,968.969692790631,"FTF"
4,0.4,867.567425990469,967.726945610974,"FTF"
6,0.4,873.235144359347,966.741790786283,"FTF"
8,0.4,879.050465835836,966.339534980736,"FTF"
10,0.4,884.584742650495,966.077021482182,"FTF"
12,0.4,889.851573933276,965.927520110446,"FTF"
14,0.4,894.563667589648,965.943230788364,"FTF"
16,0.4,899.063538251976,966.356278686763,"FTF"
18,0.4,903.573336801506,966.812703217248,"FTF"
20,0.4,908.030926559569,967.337001279369,"FTF"
0,0.5,864.340495389947,968.540955199164,"FTF"
2,0.5,869.321183462604,967.666591046875,"FTF"
4,0.5,874.488654631423,966.98548906509,"FTF"
6,0.5,879.770427841794,966.44166048972,"FTF"
8,0.5,885.138331713173,966.405678866723,"FTF"
10,0.5,890.179657546889,966.465671231656,"FTF"
12,0.5,894.914993070715,966.302680879971,"FTF"
14,0.5,899.326453383123,966.382954677705,"FTF"
16,0.5,903.490025531903,966.872879624564,"FTF"
18,0.5,907.723800078992,967.45956813438,"FTF"
20,0.5,911.920383795509,968.190280282165,"FTF"
0,0.6,870.851708437752,967.567495264849,"FTF"
2,0.6,875.576420853528,967.040019993646,"FTF"
4,0.6,880.43500733815,966.65235366967,"FTF"
6,0.6,885.402356760061,966.556163858993,"FTF"
8,0.6,890.321848837867,966.735107737077,"FTF"
10,0.6,894.973230832599,967.054882735517,"FTF"
12,0.6,899.298455495054,966.984157469891,"FTF"
14,0.6,903.469130728441,967.202975176571,"FTF"
16,0.6,907.420426338298,967.659827873482,"FTF"
18,0.6,911.393934852668,968.383538481234,"FTF"
20,0.6,915.331466631362,969.187705911515,"FTF"
0,0,946.872883569353,993.011586081219,"TFF"
2,0,947.934700958484,991.47334094279,"TFF"
4,0,948.453870125224,991.149120082827,"TFF"
6,0,949.251541720742,991.100946362981,"TFF"
8,0,950.075904605321,991.090703989721,"TFF"
10,0,951.079327561145,991.317853040309,"TFF"
12,0,952.304166367896,991.759460253361,"TFF"
14,0,953.706915666926,992.498418216724,"TFF"
16,0,954.924148621478,993.622479299152,"TFF"
18,0,956.304871961254,994.915160589081,"TFF"
20,0,957.845586692655,996.347409540327,"TFF"
0,0.1,959.602622159386,1005.0543050919,"TFF"
2,0.1,960.7091790949,1006.01279054307,"TFF"
4,0.1,961.813582726622,1006.97503050091,"TFF"
6,0.1,962.944750693237,1007.88337161874,"TFF"
8,0.1,964.103429059011,1008.75177180757,"TFF"
10,0.1,965.29835587895,1009.64283442568,"TFF"
12,0.1,966.540834886517,1010.58954314099,"TFF"
14,0.1,967.848704596708,1011.59091873591,"TFF"
16,0.1,969.211976069733,1012.64678906899,"TFF"
18,0.1,970.537853339382,1013.80273976143,"TFF"
20,0.1,971.81443499035,1015.05272608226,"TFF"
0,0.2,969.760877180463,1015.72722056544,"TFF"
2,0.2,970.7762150401,1016.73460921065,"TFF"
4,0.2,971.770751757943,1017.70604321809,"TFF"
6,0.2,972.783822348276,1018.65253759649,"TFF"
8,0.2,973.813653369693,1019.53747160423,"TFF"
10,0.2,974.845653622648,1020.39374222391,"TFF"
12,0.2,975.898592246389,1021.26870654928,"TFF"
14,0.2,976.978763657502,1022.17093670585,"TFF"
16,0.2,978.086077630563,1023.10036055977,"TFF"
18,0.2,979.217296336124,1024.05785425709,"TFF"
20,0.2,980.251892652558,1025.08913363534,"TFF"
0,0.3,976.589762066553,1022.87807400813,"TFF"
2,0.3,977.48698519251,1023.79844840283,"TFF"
4,0.3,978.356059618417,1024.69992862127,"TFF"
6,0.3,979.246880527591,1025.58676234051,"TFF"
8,0.3,980.152300201256,1026.38873419862,"TFF"
10,0.3,981.062154859869,1027.18838574988,"TFF"
12,0.3,981.965326732637,1027.97170581643,"TFF"
14,0.3,982.885430548101,1028.77221579597,"TFF"
16,0.3,983.822418800295,1029.58987559282,"TFF"
18,0.3,984.77630126916,1030.4245666714,"TFF"
20,0.3,985.670932037783,1031.30100995502,"TFF"
0,0.4,981.508055745512,1028.02052047043,"TFF"
2,0.4,982.300931785732,1028.85414323607,"TFF"
4,0.4,983.089245016677,1029.68903000543,"TFF"
6,0.4,983.884098288898,1030.50244823837,"TFF"
8,0.4,984.687085840245,1031.23495051748,"TFF"
10,0.4,985.49981515092,1031.97260969662,"TFF"
12,0.4,986.29608475483,1032.68203803976,"TFF"
14,0.4,987.10264068751,1033.4015818713,"TFF"
16,0.4,987.921045450578,1034.13327927077,"TFF"
18,0.4,988.751294590729,1034.87706725568,"TFF"
20,0.4,989.542617980008,1035.64761513165,"TFF"
0,0.5,985.267531858106,1031.95342190146,"TFF"
2,0.5,985.995428201871,1032.71778945056,"TFF"
4,0.5,986.709675650018,1033.48410545412,"TFF"
6,0.5,987.432165744398,1034.24082687501,"TFF"
8,0.5,988.156303906056,1034.91654634015,"TFF"
10,0.5,988.886303288164,1035.59011874686,"TFF"
12,0.5,989.60924607971,1036.24964400853,"TFF"
14,0.5,990.331328721777,1036.90511055275,"TFF"
16,0.5,991.062338582522,1037.56979880628,"TFF"
18,0.5,991.802267202586,1038.24367444768,"TFF"
20,0.5,992.514460892661,1038.93635595797,"TFF"
0,0.6,988.28964159611,1035.10397282726,"TFF"
2,0.6,988.95607516008,1035.80993912253,"TFF"
4,0.6,989.612116497129,1036.51842218914,"TFF"
6,0.6,990.276046926351,1037.22564995678,"TFF"
8,0.6,990.937833118742,1037.85347065215,"TFF"
10,0.6,991.603248839204,1038.47481414489,"TFF"
12,0.6,992.26738311626,1039.09116957207,"TFF"
14,0.6,992.923864197708,1039.69478033149,"TFF"
16,0.6,993.587389732535,1040.30570580608,"TFF"
18,0.6,994.257950297452,1040.92392678601,"TFF"
20,0.6,994.907647424216,1041.55618804806,"TFF"
0,0,948.088726186235,997.242186524896,"FFF"
2,0,949.002532237189,995.655295915306,"FFF"
4,0,949.528149834792,995.258396780386,"FFF"
6,0,950.364552390035,995.162752377369,"FFF"
8,0,951.175529202499,995.014686782476,"FFF"
10,0,952.167818005765,995.113180683967,"FFF"
12,0,953.3791793146,995.424888288948,"FFF"
14,0,954.838004627371,995.950900671658,"FFF"
16,0,956.124802609172,996.842172424665,"FFF"
18,0,957.464580694248,997.939403889282,"FFF"
20,0,958.959809853442,999.176134057609,"FFF"
0,0.1,960.872630843726,1008.36089092971,"FFF"
2,0.1,961.976367843743,1009.27675776571,"FFF"
4,0.1,963.082114769814,1010.21206062139,"FFF"
6,0.1,964.223233953243,1011.1796990712,"FFF"
8,0.1,965.403243069688,1012.01616313007,"FFF"
10,0.1,966.588201358682,1012.80668754668,"FFF"
12,0.1,967.825445559203,1013.64946458126,"FFF"
14,0.1,969.114775414988,1014.54436401582,"FFF"
16,0.1,970.455983325947,1015.49124805212,"FFF"
18,0.1,971.837862362906,1016.49570075111,"FFF"
20,0.1,973.069187913121,1017.6061261856,"FFF"
0,0.2,971.131400766878,1018.78032942959,"FFF"
2,0.2,972.142448179617,1019.73748433336,"FFF"
4,0.2,973.13483825149,1020.68098864409,"FFF"
6,0.2,974.145544905282,1021.61308815208,"FFF"
8,0.2,975.174351098251,1022.47601080328,"FFF"
10,0.2,976.215159479188,1023.28830083402,"FFF"
12,0.2,977.245457215732,1024.07009489727,"FFF"
14,0.2,978.299893723239,1024.87666388321,"FFF"
16,0.2,979.37839103552,1025.70794934631,"FFF"
18,0.2,980.481083797537,1026.56419175082,"FFF"
20,0.2,981.522332529539,1027.46485134831,"FFF"
0,0.3,978.011519948638,1025.77015621084,"FFF"
2,0.3,978.89812294586,1026.63937302613,"FFF"
4,0.3,979.765957565492,1027.51025380361,"FFF"
6,0.3,980.645554103338,1028.34641480847,"FFF"
8,0.3,981.539285943773,1029.14092875543,"FFF"
10,0.3,982.442471880152,1029.88848854993,"FFF"
12,0.3,983.324677445187,1030.5946667213,"FFF"
14,0.3,984.214554101658,1031.30625169915,"FFF"
16,0.3,985.118708963574,1032.03276409833,"FFF"
18,0.3,986.037173057474,1032.77426330543,"FFF"
20,0.3,986.92694877963,1033.53914548544,"FFF"
0,0.4,982.951328719575,1030.78420223901,"FFF"
2,0.4,983.738158877889,1031.57031136541,"FFF"
4,0.4,984.508248745761,1032.35772660195,"FFF"
6,0.4,985.289627703483,1033.12379295609,"FFF"
8,0.4,986.075250158023,1033.84122331007,"FFF"
10,0.4,986.863900054098,1034.50938710663,"FFF"
12,0.4,987.646911877931,1035.16261493583,"FFF"
14,0.4,988.420440638032,1035.79813639062,"FFF"
16,0.4,989.203605760348,1036.44385767036,"FFF"
18,0.4,989.996408151427,1037.09978941053,"FFF"
20,0.4,990.773738457225,1037.7702612473,"FFF"
0,0.5,986.722919770763,1034.60791791705,"FFF"
2,0.5,987.426631749315,1035.32337972023,"FFF"
4,0.5,988.123879703592,1036.03719199533,"FFF"
6,0.5,988.8293349538,1036.74589550238,"FFF"
8,0.5,989.532314906922,1037.39911130031,"FFF"
10,0.5,990.235550322754,1038.0045777946,"FFF"
12,0.5,990.940984671566,1038.60894969581,"FFF"
14,0.5,991.628313376771,1039.18434709027,"FFF"
16,0.5,992.322673298408,1039.76725293057,"FFF"
18,0.5,993.024057472397,1040.35766419159,"FFF"
20,0.5,993.716334633631,1040.95808255692,"FFF"
0,0.6,989.731735065875,1037.65847700766,"FFF"
2,0.6,990.376308874218,1038.31366300951,"FFF"
4,0.6,991.012037243866,1038.96871745092,"FFF"
6,0.6,991.655964496446,1039.62680604561,"FFF"
8,0.6,992.293922239061,1040.22691427186,"FFF"
10,0.6,992.930472492869,1040.78156327619,"FFF"
12,0.6,993.574195062205,1041.34345969744,"FFF"
14,0.6,994.194998117055,1041.87051275724,"FFF"
16,0.6,994.821115510276,1042.40325340872,"FFF"
18,0.6,995.452628406019,1042.94179551967,"FFF"
20,0.6,996.078464192264,1043.48770389468,"FFF"
0,0,292.170806359737,1337.24593306749,"TTT"
2,0,469.146280165931,1030.49777654611,"TTT"
4,0,582.855695621034,987.327588238796,"TTT"
6,0,657.493773017295,975.553847161045,"TTT"
8,0,710.62681516521,972.606125405258,"TTT"
10,0,751.524068412871,975.301011990179,"TTT"
12,0,781.679732443111,977.569560093579,"TTT"
14,0,801.574287347462,978.975065080702,"TTT"
16,0,815.604887869942,982.588200614741,"TTT"
18,0,824.578988467046,983.662291722734,"TTT"
20,0,833.341617356831,983.914515655777,"TTT"
0,0.1,575.708865424396,985.475779754839,"TTT"
2,0.1,644.24372602978,973.286128358249,"TTT"
4,0.1,700.754492593265,971.105065373236,"TTT"
6,0.1,742.294938205429,972.235447847949,"TTT"
8,0.1,773.503086293349,975.111128853119,"TTT"
10,0.1,796.681448911707,976.938390593977,"TTT"
12,0.1,812.650212134325,979.239470202161,"TTT"
14,0.1,822.284138542924,981.176091916751,"TTT"
16,0.1,830.079237302832,982.718801582808,"TTT"
18,0.1,838.933523662702,983.953862760706,"TTT"
20,0.1,846.415457859933,984.757354589869,"TTT"
0,0.2,650.282165088455,975.460789967664,"TTT"
2,0.2,698.530054626496,973.193163685732,"TTT"
4,0.2,739.02342246822,972.463522254763,"TTT"
6,0.2,771.498124955943,974.657127676609,"TTT"
8,0.2,796.060595661581,976.522380186658,"TTT"
10,0.2,813.217886603497,977.970653035677,"TTT"
12,0.2,824.619332173726,979.896923104455,"TTT"
14,0.2,831.654563001052,981.61888499281,"TTT"
16,0.2,839.745262073475,983.201596873145,"TTT"
18,0.2,847.234129146333,984.236051304953,"TTT"
20,0.2,853.780108704444,985.207664353919,"TTT"
0,0.3,691.63110673566,973.455951019804,"TTT"
2,0.3,729.256293859138,973.255396433576,"TTT"
4,0.3,762.704937739338,974.299892284621,"TTT"
6,0.3,788.89707024107,975.828287473497,"TTT"
8,0.3,809.61150877219,978.376021031815,"TTT"
10,0.3,823.555002284773,979.445175168028,"TTT"
12,0.3,832.546636539011,981.113243006909,"TTT"
14,0.3,839.377565364433,982.738595356209,"TTT"
16,0.3,846.688654378857,983.960652734132,"TTT"
18,0.3,853.452834903845,985.182915876568,"TTT"
20,0.3,859.413630985972,986.285509936938,"TTT"
0,0.4,718.525660966303,974.849678065981,"TTT"
2,0.4,751.067097866588,974.512130678708,"TTT"
4,0.4,779.588438763446,975.793909436855,"TTT"
6,0.4,801.932739169518,977.730035222361,"TTT"
8,0.4,819.580247713543,979.806847097978,"TTT"
10,0.4,831.447801560173,980.831102077737,"TTT"
12,0.4,838.905286961843,982.732635967579,"TTT"
14,0.4,845.627992190787,983.865513204923,"TTT"
16,0.4,852.469281397941,985.116505353985,"TTT"
18,0.4,858.577240865681,986.304954331168,"TTT"
20,0.4,864.169104309542,987.521031492385,"TTT"
0,0.5,739.125777145347,975.414380482072,"TTT"
2,0.5,767.534300908114,976.163258277781,"TTT"
4,0.5,792.173273893393,977.218502307377,"TTT"
6,0.5,812.202036604139,979.280644700746,"TTT"
8,0.5,827.365071686674,981.09938882533,"TTT"
10,0.5,837.747015146778,982.370860987168,"TTT"
12,0.5,844.14528946826,984.245076792221,"TTT"
14,0.5,850.90792475948,985.171558953719,"TTT"
16,0.5,857.340778404937,986.443432764932,"TTT"
18,0.5,863.016812804009,987.600909927198,"TTT"
20,0.5,868.28157815219,988.834166177055,"TTT"
0,0.6,755.565353166483,975.744825688187,"TTT"
2,0.6,780.519975101407,977.768771757479,"TTT"
4,0.6,802.377991819933,979.008166982348,"TTT"
6,0.6,820.368708784648,981.231933639757,"TTT"
8,0.6,833.805478251578,982.506088154015,"TTT"
10,0.6,843.165308092331,983.988251379234,"TTT"
12,0.6,848.720605519423,985.539349666158,"TTT"
14,0.6,855.470524275403,986.502808432508,"TTT"
16,0.6,861.532993163347,987.723508299658,"TTT"
18,0.6,866.920322883837,988.936133277861,"TTT"
20,0.6,871.799804186845,990.126896623058,"TTT"
0,0,292.1075808811,1335.92690645269,"FTT"
2,0,469.107027515964,1030.70374154978,"FTT"
4,0,582.960021904195,987.1651228457,"FTT"
6,0,657.49648520932,975.5122838107,"FTT"
8,0,710.586887401764,972.676081681851,"FTT"
10,0,751.535603000885,975.328115193732,"FTT"
12,0,781.68878757103,977.550924572038,"FTT"
14,0,801.589137434906,978.963642511405,"FTT"
16,0,815.597590236958,982.579077848421,"FTT"
18,0,824.582690390747,983.658902310168,"FTT"
20,0,833.355877252315,983.917078912485,"FTT"
0,0.1,575.672863928044,985.495766703825,"FTT"
2,0.1,644.23809601908,973.19940033826,"FTT"
4,0.1,700.745776027711,971.156461024809,"FTT"
6,0.1,742.290124633017,972.254158177372,"FTT"
8,0.1,773.509313357349,975.112509366267,"FTT"
10,0.1,796.674449348075,976.925149814019,"FTT"
12,0.1,812.647186231917,979.241953782678,"FTT"
14,0.1,822.28561038545,981.176658577118,"FTT"
16,0.1,830.083234101854,982.719160407961,"FTT"
18,0.1,838.945144330804,983.957318155575,"FTT"
20,0.1,846.423066288166,984.756449917925,"FTT"
0,0.2,650.299449718176,975.430881191586,"FTT"
2,0.2,698.510967512765,973.201756292145,"FTT"
4,0.2,739.035073361047,972.45329176116,"FTT"
6,0.2,771.495810106671,974.643469140277,"FTT"
8,0.2,796.053779597217,976.525988284977,"FTT"
10,0.2,813.216312673799,977.982955884245,"FTT"
12,0.2,824.623151041315,979.896016954913,"FTT"
14,0.2,831.656017304348,981.616258789438,"FTT"
16,0.2,839.7525903968,983.203934305826,"FTT"
18,0.2,847.29115037714,984.255968790063,"FTT"
20,0.2,853.798019522983,985.21201449775,"FTT"
0,0.3,691.607973392807,973.457487101612,"FTT"
2,0.3,729.26864016735,973.283327189048,"FTT"
4,0.3,762.703252921871,974.288869974241,"FTT"
6,0.3,788.894624082594,975.840304472234,"FTT"
8,0.3,809.613857042405,978.374333509768,"FTT"
10,0.3,823.555486585752,979.440870016016,"FTT"
12,0.3,832.547017416203,981.114307172329,"FTT"
14,0.3,839.380754138613,982.738042026126,"FTT"
16,0.3,846.696070916156,983.963368316934,"FTT"
18,0.3,853.465851404441,985.185189779179,"FTT"
20,0.3,859.424263186204,986.290414406115,"FTT"
0,0.4,718.543347157984,974.8763616236,"FTT"
2,0.4,751.067028707844,974.483395751599,"FTT"
4,0.4,779.586399140653,975.806833930913,"FTT"
6,0.4,801.934901382478,977.72426350249,"FTT"
8,0.4,819.579017701903,979.805655681063,"FTT"
10,0.4,831.448067126161,980.83248718665,"FTT"
12,0.4,838.90637253849,982.733098020431,"FTT"
14,0.4,845.631710197979,983.864059874554,"FTT"
16,0.4,852.47456155364,985.119141102664,"FTT"
18,0.4,858.586070220872,986.305489309827,"FTT"
20,0.4,864.180885082914,987.528783281599,"FTT"
0,0.5,739.117530883164,975.380553321876,"FTT"
2,0.5,767.526387894972,976.176464915589,"FTT"
4,0.5,792.176351237407,977.215392794716,"FTT"
6,0.5,812.200723586475,979.279459575547,"FTT"
8,0.5,827.364860957086,981.09997901311,"FTT"
10,0.5,837.747609200346,982.371379892496,"FTT"
12,0.5,844.146545802104,984.244277112061,"FTT"
14,0.5,850.911248757014,985.170244971565,"FTT"
16,0.5,857.34653043499,986.445886643203,"FTT"
18,0.5,863.027174184333,987.601706105639,"FTT"
20,0.5,868.291059781781,988.839169061739,"FTT"
0,0.6,755.56111913808,975.763198789929,"FTT"
2,0.6,780.527699100145,977.771990924936,"FTT"
4,0.6,802.377004810946,979.003943294445,"FTT"
6,0.6,820.368674037847,981.234613031044,"FTT"
8,0.6,833.805964891451,982.504775932369,"FTT"
10,0.6,843.165518402179,983.988928635849,"FTT"
12,0.6,848.722876527524,985.538185941161,"FTT"
14,0.6,855.473834722316,986.501829060992,"FTT"
16,0.6,861.538756877973,987.725773987496,"FTT"
18,0.6,866.929444234359,988.936579855357,"FTT"
20,0.6,871.808336319601,990.132360417587,"FTT"
0,0,385.789949442078,1400.93072003575,"TFT"
2,0,546.336898107074,1086.62670901882,"TFT"
4,0,662.646347976302,1029.1704169452,"TFT"
6,0,740.202890694234,1011.87263145773,"TFT"
8,0,795.834997737662,1006.3439210143,"TFT"
10,0,834.913820574861,1001.02361649274,"TFT"
12,0,864.763571022241,1004.82498960378,"TFT"
14,0,885.468270977006,1004.96860850877,"TFT"
16,0,897.842169729533,1006.51663944431,"TFT"
18,0,901.624349209247,1005.85154852986,"TFT"
20,0,905.441461115746,1006.9808538004,"TFT"
0,0.1,671.935999447643,1026.53297300468,"TFT"
2,0.1,734.576162628655,1013.9867595934,"TFT"
4,0.1,787.654192672258,1014.00280057363,"TFT"
6,0.1,827.345900708423,1016.24663958563,"TFT"
8,0.1,858.044829370139,1015.94637068281,"TFT"
10,0.1,882.167734502696,1018.11876457604,"TFT"
12,0.1,898.449518079828,1018.90912119614,"TFT"
14,0.1,908.450114414216,1019.85182561445,"TFT"
16,0.1,912.450343853419,1020.49741358916,"TFT"
18,0.1,914.820285257867,1022.17784275398,"TFT"
20,0.1,918.129917547756,1022.50678224092,"TFT"
0,0.2,746.844443121492,1017.10532349582,"TFT"
2,0.2,790.036947877628,1016.03654439576,"TFT"
4,0.2,827.42098196231,1016.2864278569,"TFT"
6,0.2,857.918358424226,1019.02124268105,"TFT"
8,0.2,881.505299402908,1020.99967452457,"TFT"
10,0.2,899.784254852875,1022.57597207253,"TFT"
12,0.2,910.646302355518,1023.16617515637,"TFT"
14,0.2,917.347015626813,1024.45655104963,"TFT"
16,0.2,919.457286774017,1025.36971571134,"TFT"
18,0.2,921.955345311733,1027.52418778421,"TFT"
20,0.2,925.891195821644,1028.19289823793,"TFT"
0,0.3,787.09312474116,1018.23659842266,"TFT"
2,0.3,820.93927343592,1017.80507021159,"TFT"
4,0.3,851.278143594147,1017.8808260963,"TFT"
6,0.3,875.67833116994,1022.47662211137,"TFT"
8,0.3,895.838055377318,1024.32365620065,"TFT"
10,0.3,909.493383019759,1025.05471627151,"TFT"
12,0.3,918.049073441968,1026.52926748455,"TFT"
14,0.3,922.979162635106,1027.26731271393,"TFT"
16,0.3,924.521069523843,1028.66692279117,"TFT"
18,0.3,927.699470110432,1030.3336081059,"TFT"
20,0.3,931.625447477126,1031.39358819572,"TFT"
0,0.4,813.557151563849,1020.83020909096,"TFT"
2,0.4,841.937593463251,1019.62770010389,"TFT"
4,0.4,867.519985466832,1021.59742387793,"TFT"
6,0.4,888.616676102864,1025.37503571191,"TFT"
8,0.4,905.539837996348,1026.44718809209,"TFT"
10,0.4,916.234659706115,1027.62940333411,"TFT"
12,0.4,923.596533552307,1029.26668906594,"TFT"
14,0.4,927.157875489355,1030.14899863583,"TFT"
16,0.4,928.764163473831,1031.36063962809,"TFT"
18,0.4,932.609420709552,1032.66258454605,"TFT"
20,0.4,936.380691310562,1033.91013458133,"TFT"
0,0.5,832.946843905629,1022.18400781445,"TFT"
2,0.5,857.663307907545,1022.37281459582,"TFT"
4,0.5,879.558022415994,1024.77275340311,"TFT"
6,0.5,898.530065441519,1027.54401274616,"TFT"
8,0.5,912.48016573299,1028.92368510743,"TFT"
10,0.5,921.766919888708,1030.42054096058,"TFT"
12,0.5,928.033197099524,1031.94602858877,"TFT"
14,0.5,930.499031659769,1032.70957318643,"TFT"
16,0.5,932.492192919842,1033.76365875589,"TFT"
18,0.5,936.750615855849,1034.80581027752,"TFT"
